509,-5.86811,0.0309053
510,-5.91049,0.0310216
511,-5.9531,0.0311403
512,-5.99592,0.0312612
513,-6.03898,0.0313843
514,-6.08226,0.0315095
515,-6.12577,0.0316369
516,-6.16951,0.0317664
517,-6.2135,0.0318979
518,-6.25772,0.0320314
519,-6.30218,0.0321668
520,-6.34689,0.0323042
521,-6.39184,0.0324435
522,-6.43705,0.0325846
523,-6.48251,0.0327275
524,-6.52823,0.0328723
525,-6.5742,0.0330188
526,-6.62044,0.033167
527,-6.66694,0.0333169
528,-6.71371,0.0334685
529,-6.76075,0.0336218
530,-6.80807,0.0337766
531,-6.85566,0.0339331
532,-6.90354,0.0340912
533,-6.95169,0.0342508
534,-7.00014,0.0344119
535,-7.04887,0.0345745
536,-7.0979,0.0347387
537,-7.14722,0.0349043
538,-7.19684,0.0350713
539,-7.24677,0.0352398
540,-7.297,0.0354097
541,-7.34754,0.0355811
542,-7.3984,0.0357538
543,-7.44957,0.0359279
544,-7.50106,0.0361033
545,-7.55288,0.0362801
546,-7.60502,0.0364583
547,-7.65749,0.0366377
548,-7.7103,0.0368185
549,-7.76345,0.0370006
550,-7.81693,0.037184
551,-7.87077,0.0373687
552,-7.92495,0.0375547
553,-7.97949,0.0377419
554,-8.03438,0.0379304
555,-8.08964,0.0381202
556,-8.14526,0.0383112
557,-8.20125,0.0385035
558,-8.25761,0.038697
559,-8.31435,0.0388917
560,-8.37147,0.0390877
561,-8.42898,0.0392849
562,-8.48688,0.0394834
563,-8.54517,0.0396831
564,-8.60386,0.039884
565,-8.66296,0.0400861
566,-8.72246,0.0402895
567,-8.78238,0.0404941
568,-8.84271,0.0406999
569,-8.90346,0.0409069
570,-8.96464,0.0411152
571,-9.02625,0.0413247
572,-9.0883,0.0415354
573,-9.15079,0.0417474
574,-9.21372,0.0419606
575,-9.2771,0.042175
576,-9.34094,0.0423907
577,-9.40524,0.0426077
578,-9.47001,0.0428259
579,-9.53525,0.0430453
580,-9.60096,0.043266
581,-9.66716,0.043488
582,-9.73384,0.0437113
583,-9.80102,0.0439359
584,-9.86869,0.0441617
585,-9.93687,0.0443888
586,-10.0056,0.0446173
587,-10.0748,0.0448471
588,-10.1445,0.0450781
589,-10.2147,0.0453106
590,-10.2855,0.0455443
591,-10.3569,0.0457795
592,-10.4287,0.046016
593,-10.5012,0.0462538
594,-10.5742,0.0464931
595,-10.6477,0.0467337
596,-10.7218,0.0469758
597,-10.7965,0.0472193
598,-10.8718,0.0474642
599,-10.9477,0.0477105
600,-11.0242,0.0479584
601,-11.1013,0.0482077
602,-11.179,0.0484585
603,-11.2573,0.0487108
604,-11.3362,0.0489646
605,-11.4158,0.04922
606,-11.496,0.0494769
607,-11.5769,0.0497354
608,-11.6585,0.0499955
609,-11.7407,0.0502571
610,-11.8235,0.0505205
611,-11.9071,0.0507854
612,-11.9913,0.051052
613,-12.0763,0.0513203
614,-12.162,0.0515903
615,-12.2483,0.051862
616,-12.3354,0.0521354
617,-12.4233,0.0524106
618,-12.5118,0.0526876
619,-12.6012,0.0529664
620,-12.6912,0.053247
621,-12.7821,0.0535295
622,-12.8737,0.0538139
623,-12.9662,0.0541001
624,-13.0594,0.0543883
625,-13.1534,0.0546784
626,-13.2483,0.0549705
627,-13.344,0.0552645
628,-13.4405,0.0555606
629,-13.5379,0.0558588
630,-13.6361,0.056159
631,-13.7353,0.0564614
632,-13.8353,0.0567659
633,-13.9362,0.0570725
634,-14.038,0.0573813
635,-14.1407,0.0576924
636,-14.2443,0.0580057
637,-14.3489,0.0583213
638,-14.4545,0.0586393
639,-14.561,0.0589596
640,-14.6685,0.0592822
641,-14.777,0.0596073
642,-14.8865,0.0599349
643,-14.997,0.0602649
644,-15.1086,0.0605975
645,-15.2212,0.0609327
646,-15.3348,0.0612704
647,-15.4496,0.0616108
648,-15.5654,0.0619538
649,-15.6823,0.0622996
650,-15.8004,0.0626482
651,-15.9195,0.0629995
652,-16.0399,0.0633537
653,-16.1614,0.0637108
654,-16.284,0.0640708
655,-16.4079,0.0644338
